SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg
6.05E+05,4.95E+07,259.67,1651,0.2,0
8.68E+05,5.01E+07,259.67,2041,0.2,0
1.29E+06,5.94E+07,259.67,2243,0.2,0
1.76E+06,8.90E+07,259.67,2543,0.2,0
2.10E+06,1.19E+08,259.67,2682,0.2,0
2.36E+06,1.48E+08,259.67,2891,0.2,0
2.58E+06,1.63E+08,259.67,2990,0.2,0
2.79E+06,1.72E+08,259.67,2997,0.2,0
2.89E+06,1.97E+08,259.67,3044,0.2,0
3.02E+06,2.01E+08,259.67,3074,0.2,0
3.13E+06,2.19E+08,259.67,3115,0.2,0
3.14E+06,2.12E+08,259.67,3083,0.2,0
3.15E+06,1.97E+08,259.67,3054,0.2,0
3.10E+06,2.03E+08,259.67,3043,0.2,0
3.10E+06,2.00E+08,259.67,3048,0.2,0
3.10E+06,2.02E+08,259.67,3067,0.2,0
3.14E+06,2.04E+08,259.67,3101,0.2,0
3.12E+06,2.12E+08,259.67,3143,0.2,0
3.19E+06,2.10E+08,259.67,3224,0.2,0
3.28E+06,2.30E+08,259.67,3180,0.2,0
3.25E+06,2.28E+08,259.67,3107,0.2,0
3.19E+06,2.20E+08,259.67,3073,0.2,0
3.24E+06,2.09E+08,259.67,3029,0.2,0
3.23E+06,2.03E+08,259.67,3116,0.2,0
3.17E+06,2.03E+08,259.67,3130,0.2,0
3.16E+06,2.01E+08,259.67,3174,0.2,0
3.11E+06,1.98E+08,259.67,3225,0.2,0
3.25E+06,2.03E+08,259.67,3197,0.2,0
3.34E+06,2.12E+08,259.67,3156,0.2,0
3.29E+06,2.30E+08,259.67,3227,0.2,0
3.32E+06,2.39E+08,259.67,3217,0.2,0
3.33E+06,2.36E+08,259.67,3222,0.2,0
3.34E+06,2.33E+08,259.67,3180,0.2,0
3.30E+06,2.30E+08,259.67,3125,0.2,0
3.23E+06,2.21E+08,259.67,3103,0.2,0
3.24E+06,2.11E+08,259.67,3129,0.2,0
3.19E+06,2.16E+08,259.67,3099,0.2,0
3.20E+06,2.19E+08,259.67,3122,0.2,0
3.28E+06,2.18E+08,259.67,3202,0.2,0
3.24E+06,2.13E+08,259.67,3240,0.2,0
3.30E+06,2.21E+08,259.67,3173,0.2,0
3.31E+06,2.15E+08,259.67,3147,0.2,0
3.31E+06,2.23E+08,259.67,3061,0.2,0
3.23E+06,2.20E+08,259.67,3053,0.2,0
3.22E+06,2.18E+08,259.67,3031,0.2,0
3.13E+06,2.16E+08,259.67,3087,0.2,0
3.06E+06,2.18E+08,259.67,3143,0.2,0
3.09E+06,2.17E+08,259.67,3047,0.2,0
3.06E+06,2.13E+08,259.67,3119,0.2,0
3.21E+06,2.08E+08,259.67,3041,0.2,0
3.14E+06,2.01E+08,259.67,3046,0.2,0
3.14E+06,2.06E+08,259.67,2997,0.2,0
3.07E+06,1.92E+08,259.67,3090,0.2,0
3.15E+06,2.08E+08,259.67,3134,0.2,0
3.05E+06,2.00E+08,259.67,3099,0.2,0
3.08E+06,1.94E+08,259.67,3181,0.2,0
3.23E+06,2.05E+08,259.67,3130,0.2,0
3.29E+06,2.16E+08,259.67,3064,0.2,0
3.18E+06,2.11E+08,259.67,3138,0.2,0
3.19E+06,2.09E+08,259.67,3082,0.2,0
3.20E+06,2.01E+08,259.67,3120,0.2,0
3.16E+06,1.95E+08,259.67,3173,0.2,0
3.16E+06,2.02E+08,259.67,3157,0.2,0
3.25E+06,2.07E+08,259.67,3064,0.2,0
3.18E+06,2.07E+08,259.67,3051,0.2,0
3.10E+06,2.01E+08,259.67,3060,0.2,0
3.08E+06,2.11E+08,259.67,3057,0.2,0
3.02E+06,2.07E+08,259.67,3056,0.2,0
3.12E+06,1.97E+08,259.67,3072,0.2,0
3.14E+06,2.18E+08,259.67,3068,0.2,0
3.21E+06,2.19E+08,259.67,3138,0.2,0
3.29E+06,2.15E+08,259.67,3167,0.2,0
3.28E+06,2.13E+08,259.67,3154,0.2,0
3.26E+06,2.27E+08,259.67,3114,0.2,0
3.11E+06,2.11E+08,259.67,3131,0.2,0
3.19E+06,2.15E+08,259.67,3147,0.2,0
3.19E+06,2.17E+08,259.67,3161,0.2,0
3.17E+06,2.03E+08,259.67,3115,0.2,0
3.11E+06,2.06E+08,259.67,3044,0.2,0
3.12E+06,2.14E+08,259.67,3055,0.2,0
3.13E+06,2.03E+08,259.67,3132,0.2,0
3.27E+06,2.12E+08,259.67,3064,0.2,0
3.20E+06,2.02E+08,259.67,3154,0.2,0
3.13E+06,2.07E+08,259.67,3203,0.2,0
3.33E+06,2.20E+08,259.67,3099,0.2,0
3.26E+06,2.12E+08,259.67,3131,0.2,0
3.24E+06,2.13E+08,259.67,3028,0.2,0
3.11E+06,2.07E+08,259.67,3037,0.2,0
3.04E+06,1.99E+08,259.67,3046,0.2,0
3.05E+06,1.92E+08,259.67,3048,0.2,0
3.06E+06,1.91E+08,259.67,3106,0.2,0
3.18E+06,2.02E+08,259.67,2878,0.2,0
2.75E+06,1.75E+08,259.67,2754,0.2,0
2.50E+06,1.47E+08,259.67,2605,0.2,0
2.31E+06,1.26E+08,259.67,2500,0.2,0
2.19E+06,1.29E+08,259.67,2493,0.2,0
2.17E+06,1.28E+08,259.67,2513,0.2,0
2.10E+06,1.12E+08,259.67,2521,0.2,0
2.17E+06,1.25E+08,259.67,2522,0.2,0
2.14E+06,1.26E+08,259.67,2566,0.2,0
2.09E+06,1.29E+08,259.67,2542,0.2,0
2.10E+06,1.26E+08,259.67,2580,0.2,0
2.07E+06,1.14E+08,259.67,2556,0.2,0
2.14E+06,1.09E+08,259.67,2459,0.2,0
2.11E+06,1.12E+08,259.67,2497,0.2,0
2.05E+06,1.12E+08,259.67,2546,0.2,0
2.02E+06,1.05E+08,259.67,2497,0.2,0
2.04E+06,1.11E+08,259.67,2507,0.2,0
2.05E+06,1.18E+08,259.67,2592,0.2,0
2.10E+06,1.14E+08,259.67,2524,0.2,0
2.12E+06,1.22E+08,259.67,2512,0.2,0
2.09E+06,1.12E+08,259.67,2523,0.2,0
2.04E+06,1.11E+08,259.67,2498,0.2,0
1.94E+06,9.95E+07,259.67,2469,0.2,0
2.00E+06,9.71E+07,259.67,2438,0.2,0
2.00E+06,1.08E+08,259.67,2531,0.2,0
2.08E+06,1.19E+08,259.67,2468,0.2,0
1.99E+06,1.08E+08,259.67,2489,0.2,0
2.00E+06,1.05E+08,259.67,2456,0.2,0
1.95E+06,1.00E+08,259.67,2463,0.2,0
1.95E+06,1.04E+08,259.67,2388,0.2,0
1.91E+06,9.84E+07,259.67,2396,0.2,0
1.85E+06,9.12E+07,259.67,2371,0.2,0
1.89E+06,9.28E+07,259.67,2436,0.2,0
2.01E+06,1.09E+08,259.67,2458,0.2,0
1.97E+06,1.04E+08,259.67,2434,0.2,0
1.97E+06,1.13E+08,259.67,2528,0.2,0
1.95E+06,1.03E+08,259.67,2496,0.2,0
1.95E+06,1.01E+08,259.67,2503,0.2,0
2.06E+06,1.09E+08,259.67,2501,0.2,0
2.06E+06,1.12E+08,259.67,2566,0.2,0
2.12E+06,1.25E+08,259.67,2608,0.2,0
2.15E+06,1.28E+08,259.67,2562,0.2,0
2.10E+06,1.13E+08,259.67,2532,0.2,0
2.08E+06,1.20E+08,259.67,2516,0.2,0
2.03E+06,1.20E+08,259.67,2528,0.2,0
2.10E+06,1.31E+08,259.67,2578,0.2,0
2.12E+06,1.28E+08,259.67,2625,0.2,0
2.11E+06,1.24E+08,259.67,2624,0.2,0
2.16E+06,1.14E+08,259.67,2559,0.2,0
2.15E+06,1.10E+08,259.67,2502,0.2,0
2.08E+06,1.05E+08,259.67,2513,0.2,0
2.01E+06,1.05E+08,259.67,2614,0.2,0
2.05E+06,1.01E+08,259.67,2455,0.2,0
2.07E+06,1.18E+08,259.67,2500,0.2,0
1.99E+06,1.15E+08,259.67,2525,0.2,0
2.01E+06,1.04E+08,259.67,2471,0.2,0
2.07E+06,1.03E+08,259.67,2473,0.2,0
1.99E+06,1.12E+08,259.67,2514,0.2,0
2.00E+06,1.07E+08,259.67,2523,0.2,0
2.07E+06,1.23E+08,259.67,2570,0.2,0
2.02E+06,1.16E+08,259.67,2574,0.2,0
2.03E+06,1.15E+08,259.67,2566,0.2,0
2.10E+06,1.26E+08,259.67,2571,0.2,0
2.12E+06,1.26E+08,259.67,2592,0.2,0
2.09E+06,1.20E+08,259.67,2542,0.2,0
2.10E+06,1.16E+08,259.67,2523,0.2,0
2.01E+06,1.12E+08,259.67,2605,0.2,0
2.11E+06,1.18E+08,259.67,2642,0.2,0
2.18E+06,1.21E+08,259.67,2535,0.2,0
2.14E+06,1.25E+08,259.67,2605,0.2,0
2.09E+06,1.15E+08,259.67,2576,0.2,0
2.09E+06,1.14E+08,259.67,2525,0.2,0
2.10E+06,1.20E+08,259.67,2544,0.2,0
2.03E+06,1.13E+08,259.67,2485,0.2,0
2.01E+06,1.03E+08,259.67,2447,0.2,0
2.00E+06,1.05E+08,259.67,2441,0.2,0
1.98E+06,1.12E+08,259.67,2462,0.2,0
1.96E+06,1.13E+08,259.67,2525,0.2,0
2.00E+06,9.82E+07,259.67,2506,0.2,0
2.07E+06,1.04E+08,259.67,2593,0.2,0
2.22E+06,1.12E+08,259.67,2579,0.2,0
2.17E+06,1.16E+08,259.67,2515,0.2,0
2.11E+06,1.17E+08,259.67,2558,0.2,0
2.08E+06,1.11E+08,259.67,2477,0.2,0
2.00E+06,1.12E+08,259.67,2521,0.2,0
2.02E+06,1.14E+08,259.67,2517,0.2,0
2.04E+06,1.16E+08,259.67,2531,0.2,0
2.03E+06,1.11E+08,259.67,2489,0.2,0
1.98E+06,1.10E+08,259.67,2490,0.2,0
2.00E+06,1.06E+08,259.67,2499,0.2,0
2.05E+06,1.18E+08,259.67,2482,0.2,0
1.98E+06,1.04E+08,259.67,2499,0.2,0
1.94E+06,1.10E+08,259.67,2553,0.2,0
1.99E+06,1.19E+08,259.67,2560,0.2,0
2.06E+06,1.20E+08,259.67,2511,0.2,0
2.02E+06,1.15E+08,259.67,2538,0.2,0
2.04E+06,1.12E+08,259.67,2570,0.2,0
2.04E+06,1.12E+08,259.67,2557,0.2,0
2.02E+06,1.13E+08,259.67,2599,0.2,0
2.14E+06,1.28E+08,259.67,2607,0.2,0
2.15E+06,1.29E+08,259.67,2594,0.2,0
2.11E+06,1.14E+08,259.67,2703,0.2,0
2.41E+06,1.32E+08,259.67,2850,0.2,0
2.52E+06,1.46E+08,259.67,2867,0.2,0
2.71E+06,1.61E+08,259.67,2941,0.2,0
2.90E+06,1.84E+08,259.67,2990,0.2,0
2.94E+06,1.88E+08,259.67,3035,0.2,0
2.91E+06,1.86E+08,259.67,3042,0.2,0
2.92E+06,1.90E+08,259.67,3007,0.2,0
2.88E+06,1.83E+08,259.67,3034,0.2,0
3.05E+06,1.88E+08,259.67,3001,0.2,0
3.02E+06,1.95E+08,259.67,3058,0.2,0
3.17E+06,2.08E+08,259.67,3153,0.2,0
3.20E+06,2.14E+08,259.67,3063,0.2,0
3.17E+06,2.02E+08,259.67,3074,0.2,0
3.21E+06,2.05E+08,259.67,3068,0.2,0
3.16E+06,2.08E+08,259.67,3061,0.2,0
3.15E+06,2.19E+08,259.67,3030,0.2,0
3.13E+06,2.14E+08,259.67,3030,0.2,0
3.10E+06,2.06E+08,259.67,3011,0.2,0
3.12E+06,2.11E+08,259.67,3021,0.2,0
3.21E+06,2.25E+08,259.67,3172,0.2,0
3.20E+06,2.21E+08,259.67,3078,0.2,0
3.23E+06,2.10E+08,259.67,3076,0.2,0
3.23E+06,2.18E+08,259.67,3054,0.2,0
3.13E+06,2.04E+08,259.67,3055,0.2,0
3.15E+06,2.10E+08,259.67,2965,0.2,0
3.11E+06,2.24E+08,259.67,2988,0.2,0
3.04E+06,2.16E+08,259.67,3017,0.2,0
2.98E+06,2.11E+08,259.67,3145,0.2,0
3.04E+06,2.01E+08,259.67,3090,0.2,0
3.13E+06,1.91E+08,259.67,3090,0.2,0
3.27E+06,2.09E+08,259.67,3037,0.2,0
3.15E+06,2.09E+08,259.67,3058,0.2,0
2.96E+06,1.90E+08,259.67,3048,0.2,0
3.02E+06,2.01E+08,259.67,3119,0.2,0
3.15E+06,2.04E+08,259.67,3121,0.2,0
3.16E+06,2.06E+08,259.67,3112,0.2,0
3.22E+06,2.09E+08,259.67,3097,0.2,0
3.21E+06,2.20E+08,259.67,3079,0.2,0
3.16E+06,2.17E+08,259.67,3171,0.2,0
3.14E+06,2.14E+08,259.67,3107,0.2,0
3.15E+06,2.03E+08,259.67,3149,0.2,0
3.25E+06,2.10E+08,259.67,3067,0.2,0
3.15E+06,2.03E+08,259.67,3121,0.2,0
3.18E+06,2.06E+08,259.67,3057,0.2,0
3.07E+06,2.00E+08,259.67,3084,0.2,0
3.15E+06,2.17E+08,259.67,2962,0.2,0
3.06E+06,1.93E+08,259.67,2963,0.2,0
3.09E+06,1.95E+08,259.67,2964,0.2,0
3.06E+06,2.01E+08,259.67,3001,0.2,0
3.11E+06,2.14E+08,259.67,3115,0.2,0
3.09E+06,2.16E+08,259.67,3089,0.2,0
3.07E+06,2.04E+08,259.67,3141,0.2,0
3.12E+06,2.07E+08,259.67,3189,0.2,0
3.23E+06,2.08E+08,259.67,3113,0.2,0
3.12E+06,2.02E+08,259.67,3175,0.2,0
3.19E+06,2.12E+08,259.67,3143,0.2,0
3.24E+06,2.19E+08,259.67,3055,0.2,0
3.15E+06,2.27E+08,259.67,3022,0.2,0
3.11E+06,2.08E+08,259.67,3083,0.2,0
3.09E+06,1.94E+08,259.67,3123,0.2,0
3.18E+06,2.10E+08,259.67,3125,0.2,0
3.22E+06,2.08E+08,259.67,3126,0.2,0
3.28E+06,2.05E+08,259.67,3155,0.2,0
3.28E+06,2.02E+08,259.67,3174,0.2,0
3.28E+06,1.96E+08,259.67,3207,0.2,0
3.28E+06,2.03E+08,259.67,3178,0.2,0
3.26E+06,2.02E+08,259.67,3169,0.2,0
3.30E+06,2.20E+08,259.67,3058,0.2,0
3.20E+06,2.03E+08,259.67,3085,0.2,0
3.16E+06,1.96E+08,259.67,3049,0.2,0
3.14E+06,1.95E+08,259.67,3153,0.2,0
3.13E+06,2.02E+08,259.67,3180,0.2,0
3.26E+06,2.06E+08,259.67,3156,0.2,0
3.27E+06,2.02E+08,259.67,3076,0.2,0
3.16E+06,1.97E+08,259.67,3123,0.2,0
3.18E+06,1.91E+08,259.67,3125,0.2,0
3.18E+06,1.98E+08,259.67,3096,0.2,0
3.17E+06,2.07E+08,259.67,3124,0.2,0
3.24E+06,1.99E+08,259.67,3187,0.2,0
3.21E+06,2.03E+08,259.67,3114,0.2,0
3.15E+06,2.15E+08,259.67,3064,0.2,0
3.20E+06,2.28E+08,259.67,3115,0.2,0
3.09E+06,2.12E+08,259.67,3083,0.2,0
3.10E+06,1.94E+08,259.67,3017,0.2,0
3.04E+06,1.76E+08,259.67,3025,0.2,0
3.12E+06,1.84E+08,259.67,3070,0.2,0
3.13E+06,1.97E+08,259.67,3015,0.2,0
3.17E+06,1.97E+08,259.67,3074,0.2,0
3.11E+06,1.99E+08,259.67,3043,0.2,0
3.11E+06,2.00E+08,259.67,3115,0.2,0
3.15E+06,2.14E+08,259.67,3136,0.2,0
3.30E+06,2.23E+08,259.67,3144,0.2,0
3.24E+06,2.17E+08,259.67,3090,0.2,0
3.17E+06,2.13E+08,259.67,3118,0.2,0
3.17E+06,2.06E+08,259.67,3156,0.2,0
3.09E+06,1.98E+08,259.67,3161,0.2,0
3.25E+06,2.11E+08,259.67,3194,0.2,0
3.32E+06,2.20E+08,259.67,3161,0.2,0
3.27E+06,2.18E+08,259.67,3108,0.2,0
6.05E+05,4.95E+07,259.67,1645,0.2,12
8.67E+05,4.53E+07,259.67,2009,0.2,12
1.30E+06,5.99E+07,259.67,2264,0.2,12
1.73E+06,8.61E+07,259.67,2538,0.2,12
2.11E+06,1.14E+08,259.67,2746,0.2,12
2.30E+06,1.27E+08,259.67,2894,0.2,12
2.61E+06,1.47E+08,259.67,2942,0.2,12
2.87E+06,1.80E+08,259.67,3070,0.2,12
2.89E+06,1.88E+08,259.67,2972,0.2,12
2.97E+06,2.00E+08,259.67,3099,0.2,12
3.09E+06,2.09E+08,259.67,3065,0.2,12
2.99E+06,1.93E+08,259.67,3103,0.2,12
3.04E+06,1.93E+08,259.67,3144,0.2,12
3.19E+06,2.05E+08,259.67,3072,0.2,12
3.18E+06,2.04E+08,259.67,3155,0.2,12
3.26E+06,2.10E+08,259.67,3083,0.2,12
3.26E+06,2.12E+08,259.67,3092,0.2,12
3.18E+06,2.14E+08,259.67,3163,0.2,12
3.23E+06,2.19E+08,259.67,3160,0.2,12
3.22E+06,2.07E+08,259.67,3096,0.2,12
3.18E+06,2.03E+08,259.67,3173,0.2,12
3.30E+06,2.23E+08,259.67,3157,0.2,12
3.30E+06,2.11E+08,259.67,3161,0.2,12
3.32E+06,2.22E+08,259.67,3130,0.2,12
3.23E+06,2.27E+08,259.67,3019,0.2,12
3.09E+06,2.09E+08,259.67,3104,0.2,12
3.13E+06,2.10E+08,259.67,3144,0.2,12
3.11E+06,2.10E+08,259.67,3027,0.2,12
3.14E+06,2.12E+08,259.67,3064,0.2,12
3.18E+06,2.19E+08,259.67,3058,0.2,12
3.10E+06,2.13E+08,259.67,3074,0.2,12
3.12E+06,2.09E+08,259.67,3057,0.2,12
3.14E+06,2.05E+08,259.67,3114,0.2,12
3.21E+06,2.11E+08,259.67,3151,0.2,12
3.25E+06,2.22E+08,259.67,3089,0.2,12
3.20E+06,2.04E+08,259.67,3106,0.2,12
3.20E+06,2.01E+08,259.67,3115,0.2,12
3.21E+06,1.96E+08,259.67,3147,0.2,12
3.31E+06,2.02E+08,259.67,3110,0.2,12
3.24E+06,2.06E+08,259.67,3223,0.2,12
3.21E+06,2.07E+08,259.67,3110,0.2,12
3.14E+06,2.13E+08,259.67,3194,0.2,12
3.17E+06,2.15E+08,259.67,3201,0.2,12
3.33E+06,2.18E+08,259.67,3175,0.2,12
3.34E+06,2.28E+08,259.67,3103,0.2,12
3.26E+06,2.20E+08,259.67,3117,0.2,12
3.28E+06,2.21E+08,259.67,3149,0.2,12
3.26E+06,2.12E+08,259.67,3185,0.2,12
3.26E+06,2.12E+08,259.67,3094,0.2,12
3.26E+06,2.29E+08,259.67,3020,0.2,12
3.02E+06,2.06E+08,259.67,3098,0.2,12
3.02E+06,1.87E+08,259.67,3116,0.2,12
3.13E+06,1.92E+08,259.67,3160,0.2,12
3.17E+06,1.99E+08,259.67,3161,0.2,12
3.26E+06,2.09E+08,259.67,3112,0.2,12
3.20E+06,1.94E+08,259.67,3181,0.2,12
3.23E+06,1.99E+08,259.67,3074,0.2,12
3.14E+06,2.00E+08,259.67,3159,0.2,12
3.24E+06,2.06E+08,259.67,3163,0.2,12
3.23E+06,2.15E+08,259.67,3100,0.2,12
3.23E+06,2.10E+08,259.67,3133,0.2,12
3.25E+06,2.15E+08,259.67,3112,0.2,12
3.20E+06,2.09E+08,259.67,3120,0.2,12
3.28E+06,2.10E+08,259.67,3042,0.2,12
3.21E+06,1.95E+08,259.67,3063,0.2,12
3.18E+06,1.99E+08,259.67,3060,0.2,12
3.25E+06,2.17E+08,259.67,3105,0.2,12
3.27E+06,2.12E+08,259.67,3088,0.2,12
3.12E+06,2.09E+08,259.67,3072,0.2,12
3.12E+06,2.16E+08,259.67,3047,0.2,12
3.07E+06,1.96E+08,259.67,3120,0.2,12
3.10E+06,2.02E+08,259.67,3098,0.2,12
3.07E+06,1.93E+08,259.67,3141,0.2,12
3.21E+06,2.06E+08,259.67,3236,0.2,12
3.28E+06,2.16E+08,259.67,3104,0.2,12
3.30E+06,2.11E+08,259.67,3135,0.2,12
3.25E+06,2.22E+08,259.67,3152,0.2,12
3.27E+06,2.14E+08,259.67,3130,0.2,12
3.24E+06,2.19E+08,259.67,3129,0.2,12
3.35E+06,2.36E+08,259.67,3170,0.2,12
3.36E+06,2.23E+08,259.67,3163,0.2,12
3.29E+06,2.14E+08,259.67,3076,0.2,12
3.19E+06,2.08E+08,259.67,3035,0.2,12
3.10E+06,2.06E+08,259.67,3052,0.2,12
3.20E+06,2.01E+08,259.67,3096,0.2,12
3.18E+06,2.17E+08,259.67,3125,0.2,12
3.23E+06,2.11E+08,259.67,3083,0.2,12
3.19E+06,2.11E+08,259.67,3111,0.2,12
3.26E+06,2.12E+08,259.67,3068,0.2,12
3.18E+06,2.10E+08,259.67,3131,0.2,12
3.21E+06,2.19E+08,259.67,3123,0.2,12
3.24E+06,2.24E+08,272.82,2857,0.2,12
2.70E+06,1.76E+08,282.43,2681,0.2,12
2.43E+06,1.69E+08,290.75,2600,0.2,12
2.24E+06,1.45E+08,289.98,2569,0.2,12
2.19E+06,1.27E+08,295.26,2473,0.2,12
2.17E+06,1.17E+08,296.07,2372,0.2,12
2.04E+06,1.03E+08,287.8,2399,0.2,12
2.00E+06,1.05E+08,291.94,2334,0.2,12
2.04E+06,9.89E+07,289.81,2270,0.2,12
2.08E+06,1.05E+08,290.19,2253,0.2,12
1.91E+06,1.00E+08,291.67,2350,0.2,12
1.90E+06,1.03E+08,287.18,2316,0.2,12
1.88E+06,1.10E+08,284.31,2397,0.2,12
2.01E+06,1.12E+08,298.36,2416,0.2,12
2.15E+06,1.13E+08,286.87,2394,0.2,12
2.23E+06,1.07E+08,284.71,2347,0.2,12
2.13E+06,1.07E+08,288.37,2342,0.2,12
2.13E+06,1.17E+08,269.72,2334,0.2,12
2.15E+06,1.21E+08,282.51,2457,0.2,12
2.24E+06,1.30E+08,284.8,2382,0.2,12
2.28E+06,1.32E+08,281.28,2331,0.2,12
2.22E+06,1.27E+08,-627.98,2237,0.2,12
2.12E+06,1.15E+08,285.65,2289,0.2,12
2.03E+06,1.05E+08,287.14,2282,0.2,12
2.15E+06,1.16E+08,293.92,2306,0.2,12
2.27E+06,1.35E+08,413.85,2405,0.2,12
2.27E+06,1.40E+08,409.78,2331,0.2,12
2.33E+06,1.32E+08,285.34,2336,0.2,12
2.44E+06,1.21E+08,288.57,2363,0.2,12
2.47E+06,1.31E+08,288.17,2299,0.2,12
2.32E+06,1.32E+08,286.14,2271,0.2,12
2.36E+06,1.30E+08,290.48,2317,0.2,12
2.37E+06,1.35E+08,289.01,2290,0.2,12
2.36E+06,1.38E+08,283.83,2354,0.2,12
2.40E+06,1.30E+08,282.93,2370,0.2,12
2.34E+06,1.31E+08,278.37,2345,0.2,12
2.44E+06,1.35E+08,285.42,2314,0.2,12
2.34E+06,1.47E+08,286.15,2323,0.2,12
2.49E+06,1.45E+08,276.56,2376,0.2,12
2.58E+06,1.53E+08,279.85,2356,0.2,12
2.52E+06,1.35E+08,283.65,2292,0.2,12
2.48E+06,1.52E+08,282.24,2222,0.2,12
2.43E+06,1.37E+08,290.96,2150,0.2,12
2.36E+06,1.38E+08,286.02,2201,0.2,12
2.28E+06,1.30E+08,288.1,2287,0.2,12
2.41E+06,1.27E+08,277.54,2250,0.2,12
2.58E+06,1.42E+08,279.02,2258,0.2,12
2.73E+06,1.59E+08,288.37,2284,0.2,12
2.61E+06,1.62E+08,288.42,2274,0.2,12
2.49E+06,1.41E+08,278.58,2265,0.2,12
2.52E+06,1.30E+08,271.41,2264,0.2,12
2.76E+06,1.55E+08,273.11,2317,0.2,12
2.74E+06,1.69E+08,276.31,2361,0.2,12
2.79E+06,1.66E+08,-154.82,2257,0.2,12
2.73E+06,1.71E+08,-156,2260,0.2,12
2.65E+06,1.60E+08,-199.43,2239,0.2,12
2.66E+06,1.59E+08,277.7,2190,0.2,12
2.64E+06,1.65E+08,278.89,2281,0.2,12
2.63E+06,1.48E+08,271.6,2267,0.2,12
2.72E+06,1.61E+08,266.07,2238,0.2,12
2.81E+06,1.48E+08,266.14,2255,0.2,12
2.73E+06,1.46E+08,265.57,2249,0.2,12
2.76E+06,1.61E+08,266.59,2342,0.2,12
2.79E+06,1.84E+08,261.77,2293,0.2,12
2.93E+06,1.78E+08,261.34,2243,0.2,12
2.90E+06,1.78E+08,262.4,2249,0.2,12
2.85E+06,1.76E+08,265.36,2215,0.2,12
2.87E+06,1.60E+08,264.49,2239,0.2,12
2.89E+06,1.67E+08,262.08,2149,0.2,12
2.99E+06,1.86E+08,268.57,2092,0.2,12
2.72E+06,1.79E+08,251.94,2166,0.2,12
2.60E+06,1.43E+08,260.05,2170,0.2,12
2.71E+06,1.48E+08,255.01,2127,0.2,12
2.79E+06,1.78E+08,258.34,2147,0.2,12
2.91E+06,1.91E+08,261.27,2207,0.2,12
2.89E+06,1.76E+08,258.81,2143,0.2,12
2.97E+06,1.88E+08,261.82,2168,0.2,12
2.89E+06,1.91E+08,270.32,2184,0.2,12
2.89E+06,1.92E+08,269.58,2153,0.2,12
2.88E+06,1.89E+08,264.19,2191,0.2,12
2.88E+06,1.84E+08,260.6,2171,0.2,12
2.91E+06,1.93E+08,256.94,2224,0.2,12
2.93E+06,1.78E+08,284.46,2131,0.2,12
2.77E+06,1.64E+08,316.53,2122,0.2,12
2.82E+06,1.70E+08,317.18,2173,0.2,12
2.82E+06,1.80E+08,262.75,2068,0.2,12
2.79E+06,1.72E+08,256.06,2031,0.2,12
2.77E+06,1.62E+08,255.65,2142,0.2,12
2.79E+06,1.79E+08,257.93,2125,0.2,12
2.79E+06,1.71E+08,257.38,2100,0.2,12
2.88E+06,1.73E+08,257.51,2100,0.2,12
2.71E+06,1.56E+08,257.28,2063,0.2,12
2.64E+06,1.52E+08,273.16,2105,0.2,12
2.87E+06,1.72E+08,268.37,2093,0.2,12
2.92E+06,1.81E+08,270.08,2115,0.2,12
2.74E+06,1.69E+08,265.57,2014,0.2,12
2.66E+06,1.48E+08,265.62,1998,0.2,12
2.66E+06,1.69E+08,268.23,2067,0.2,12
2.57E+06,1.52E+08,258.26,2146,0.2,12
2.82E+06,1.60E+08,256.8,2040,0.2,12
2.82E+06,1.66E+08,271.34,2090,0.2,12
2.74E+06,1.59E+08,246.88,2315,0.2,12
3.30E+06,2.03E+08,238.51,2511,0.2,12
3.73E+06,2.49E+08,235.93,2583,0.2,12
3.80E+06,2.98E+08,234.39,2621,0.2,12
4.09E+06,3.38E+08,235.87,2666,0.2,12
4.15E+06,3.76E+08,234.85,2718,0.2,12
4.07E+06,3.85E+08,234.8,2703,0.2,12
4.11E+06,3.63E+08,235.66,2635,0.2,12
4.22E+06,3.83E+08,235.23,2632,0.2,12
4.10E+06,3.68E+08,235.14,2656,0.2,12
3.95E+06,3.61E+08,236.44,2672,0.2,12
4.13E+06,3.78E+08,236.22,2664,0.2,12
4.08E+06,3.82E+08,236.25,2634,0.2,12
4.09E+06,3.84E+08,236.13,2701,0.2,12
4.15E+06,3.85E+08,235.49,2694,0.2,12
4.24E+06,4.05E+08,235.3,2655,0.2,12
4.16E+06,4.00E+08,235.78,2751,0.2,12
4.14E+06,3.97E+08,235.47,2766,0.2,12
4.33E+06,3.99E+08,235.25,2690,0.2,12
4.34E+06,4.15E+08,235.36,2715,0.2,12
4.41E+06,4.38E+08,235.41,2688,0.2,12
4.14E+06,4.15E+08,235.63,2708,0.2,12
4.18E+06,4.12E+08,235.52,2650,0.2,12
4.09E+06,3.91E+08,235.55,2684,0.2,12
4.19E+06,3.91E+08,235.65,2597,0.2,12
4.16E+06,3.93E+08,235.82,2665,0.2,12
4.14E+06,4.08E+08,235.74,2645,0.2,12
4.03E+06,3.84E+08,235.77,2711,0.2,12
4.07E+06,3.74E+08,235.82,2777,0.2,12
4.02E+06,3.70E+08,235.8,2762,0.2,12
4.09E+06,3.75E+08,235.84,2740,0.2,12
4.19E+06,3.89E+08,235.91,2769,0.2,12
4.35E+06,4.13E+08,235.92,2694,0.2,12
